round_date,course,total_score,hole,shot,club,club_short,start_lat,start_lng,end_lat,end_lng,distance_m,stroke_type,lie,to_lie,dist_to_pin
2026-06-14,N/A - Golf Club Witbos,99,1,1,9 Iron,9i,51.12999,4.8404638888888885,51.131125,4.8408508333333335,129.09,Hit,rough,fairway,178.5
2026-06-14,N/A - Golf Club Witbos,99,1,2,60 Degree Wedge,60,51.131125,4.8408508333333335,51.13147227272727,4.841273181818181,48.59,Hit,fairway,green,52.27
2026-06-14,N/A - Golf Club Witbos,99,1,3,Putter,P,51.13147227272727,4.841273181818181,51.13150070764003,4.8412766666666665,3.16999984,Hit,green,green,4.38
2026-06-14,N/A - Golf Club Witbos,99,1,4,Putter,P,51.13150070764003,4.8412766666666665,51.13150618715335,4.8412766666666665,0.599999964,Hit,green,green,1.20999992
2026-06-14,N/A - Golf Club Witbos,99,1,5,Putter,P,51.13150618715335,4.8412766666666665,51.13151166666667,4.8412766666666665,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,2,1,Pitching Wedge,Pw,51.130458201467505,4.842359682895934,51.13106200462963,4.843526143518519,105.54,Hit,tee,fairway,105.38
2026-06-14,N/A - Golf Club Witbos,99,2,2,Putter,P,51.13106200462963,4.843526143518519,51.131,4.8435983333333334,8.54,Hit,fairway,green,8.54
2026-06-14,N/A - Golf Club Witbos,99,3,1,Pitching Wedge,Pw,51.13040101671876,4.845308096694683,51.129897194395454,4.8469022288918495,124.579994,Hit,tee,bunker,144.33
2026-06-14,N/A - Golf Club Witbos,99,3,2,60 Degree Wedge,60,51.129897194395454,4.8469022288918495,51.12984080586376,4.847187548875809,20.8699989,Hit,bunker,green,19.74
2026-06-14,N/A - Golf Club Witbos,99,3,3,Putter,P,51.12984080586376,4.847187548875809,51.12981829251283,4.847155697643757,3.34,Hit,green,green,3.34
2026-06-14,N/A - Golf Club Witbos,99,4,1,7 Iron,7i,51.12923083333334,4.849490833333333,51.12997,4.848918333333334,91.409996,Hit,tee,rough,368.19
2026-06-14,N/A - Golf Club Witbos,99,4,2,Sand Wedge,Sw,51.12997,4.848918333333334,51.130567,4.848413333333333,75.17,Hit,rough,rough,293.61
2026-06-14,N/A - Golf Club Witbos,99,4,3,9 Iron,9i,51.130567,4.848413333333333,51.1309825,4.8467883333333335,122.469994,Hit,rough,rough,239.06
2026-06-14,N/A - Golf Club Witbos,99,4,4,Sand Wedge,Sw,51.1309825,4.8467883333333335,51.13107785714285,4.845871904761905,64.83,Hit,rough,rough,119.979996
2026-06-14,N/A - Golf Club Witbos,99,4,5,60 Degree Wedge,60,51.13107785714285,4.845871904761905,51.13103566666667,4.845056333333335,57.11,Hit,rough,green,56.02
2026-06-14,N/A - Golf Club Witbos,99,4,6,Putter,P,51.13103566666667,4.845056333333335,51.13103285381957,4.845071666666667,1.11,Hit,green,green,1.11
2026-06-14,N/A - Golf Club Witbos,99,4,7,Putter,P,51.13103285381957,4.845071666666667,51.131038333333336,4.845071666666667,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,5,1,8 Iron,8i,51.129826666666666,4.846236666666666,51.12916645260294,4.845932610332966,76.43,Hit,tee,rough,224.23999
2026-06-14,N/A - Golf Club Witbos,99,5,2,Sand Wedge,Sw,51.12916645260294,4.845932610332966,51.12826533333333,4.846043,100.52,Hit,rough,fairway,147.819992
2026-06-14,N/A - Golf Club Witbos,99,5,3,60 Degree Wedge,60,51.12826533333333,4.846043,51.127855772357734,4.8453402845528455,66.9399948,Hit,fairway,green,65.92
2026-06-14,N/A - Golf Club Witbos,99,5,4,Putter,P,51.127855772357734,4.8453402845528455,51.127875283190775,4.845322565531728,2.49,Hit,green,green,5.35999966
2026-06-14,N/A - Golf Club Witbos,99,5,5,Putter,P,51.127875283190775,4.845322565531728,51.12789767862894,4.845302226818315,2.86,Hit,green,green,2.86
2026-06-14,N/A - Golf Club Witbos,99,6,1,Driver,D,51.12734072128454,4.844957500866953,51.127780666666666,4.846750333333333,134.37,Hit,tee,rough,352.91
2026-06-14,N/A - Golf Club Witbos,99,6,2,7 Iron,7i,51.127780666666666,4.846750333333333,51.12849819142104,4.84758585691452,98.84,Hit,rough,bunker,227.19
2026-06-14,N/A - Golf Club Witbos,99,6,3,Sand Wedge,Sw,51.12849819142104,4.84758585691452,51.12890444444444,4.847881666666667,49.68,Hit,bunker,fairway,129.45
2026-06-14,N/A - Golf Club Witbos,99,6,4,60 Degree Wedge,60,51.12890444444444,4.847881666666667,51.12923222222222,4.848627222222222,63.5399971,Hit,fairway,fairway,85.96
2026-06-14,N/A - Golf Club Witbos,99,6,5,60 Degree Wedge,60,51.12923222222222,4.848627222222222,51.129257499999994,4.8488902777777785,18.57,Hit,fairway,green,23.57
2026-06-14,N/A - Golf Club Witbos,99,6,6,Putter,P,51.129257499999994,4.8488902777777785,51.12928333333333,4.848955,5.35,Hit,green,green,5.35
2026-06-14,N/A - Golf Club Witbos,99,7,1,Driver,D,51.12962471932312,4.8515984416008,51.129408000550185,4.8496343940496445,0.0,Hit,rough,0,506.69
2026-06-14,N/A - Golf Club Witbos,99,7,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-06-14,N/A - Golf Club Witbos,99,7,3,Driver,D,51.12962471932312,4.8515984416008,51.12925798006611,4.850646257400513,77.9799957,Hit,rough,rough,506.69
2026-06-14,N/A - Golf Club Witbos,99,7,4,7 Iron,7i,51.12925798006611,4.850646257400513,51.128857361967235,4.849090911448002,117.35,Hit,rough,fairway,428.72
2026-06-14,N/A - Golf Club Witbos,99,7,5,7 Iron,7i,51.128857361967235,4.849090911448002,51.12786111111111,4.84772,146.41,Hit,fairway,rough,313.94
2026-06-14,N/A - Golf Club Witbos,99,7,6,8 Iron,8i,51.12786111111111,4.84772,51.127393125000005,4.845536666666667,161.04,Hit,rough,fairway,174.19
2026-06-14,N/A - Golf Club Witbos,99,7,7,60 Degree Wedge,60,51.127393125000005,4.845536666666667,51.12717070763187,4.845471666666667,25.15,Hit,fairway,green,23.9499989
2026-06-14,N/A - Golf Club Witbos,99,7,8,Putter,P,51.12717070763187,4.845471666666667,51.12717618714927,4.845471666666667,0.599999964,Hit,green,green,1.20999992
2026-06-14,N/A - Golf Club Witbos,99,7,9,Putter,P,51.12717618714927,4.845471666666667,51.127181666666665,4.845471666666667,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,8,1,Driver,D,51.12683949003404,4.845458529889584,51.12708757309879,4.845677129924297,0.0,Hit,rough,0,308.07
2026-06-14,N/A - Golf Club Witbos,99,8,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-06-14,N/A - Golf Club Witbos,99,8,3,Driver,D,51.12683949003404,4.845458529889584,51.12700382680181,4.845751561224461,27.43,Hit,tee,rough,308.07
2026-06-14,N/A - Golf Club Witbos,99,8,4,7 Iron,7i,51.12700382680181,4.845751561224461,51.12786106186952,4.8473189771175385,145.12,Hit,rough,fairway,281.02
2026-06-14,N/A - Golf Club Witbos,99,8,5,9 Iron,9i,51.12786106186952,4.8473189771175385,51.128403750000004,4.849066666666666,136.11,Hit,fairway,fairway,139.8
2026-06-14,N/A - Golf Club Witbos,99,8,6,60 Degree Wedge,60,51.128403750000004,4.849066666666666,51.12833444444444,4.8491672222222215,10.42,Hit,fairway,green,10.88
2026-06-14,N/A - Golf Club Witbos,99,8,7,Putter,P,51.12833444444444,4.8491672222222215,51.12833377483443,4.849171909492274,0.329999983,Hit,green,green,0.55
2026-06-14,N/A - Golf Club Witbos,99,8,8,Putter,P,51.12833377483443,4.849171909492274,51.12833333333333,4.849175,0.22,Hit,green,green,0.22
2026-06-14,N/A - Golf Club Witbos,99,9,1,9 Iron,9i,51.12756271769137,4.848710068783787,51.1264175,4.848229166666666,131.72,Hit,tee,fairway,160.849991
2026-06-14,N/A - Golf Club Witbos,99,9,2,60 Degree Wedge,60,51.1264175,4.848229166666666,51.12629166666667,4.84838,17.51,Hit,fairway,green,30.6099987
2026-06-14,N/A - Golf Club Witbos,99,9,3,Putter,P,51.12629166666667,4.84838,51.126151666666665,4.848278333333333,17.1099987,Hit,green,green,18.24
2026-06-14,N/A - Golf Club Witbos,99,9,4,Putter,P,51.126151666666665,4.848278333333333,51.12614333333333,4.848268333333333,1.16,Hit,green,green,1.16
2026-06-14,N/A - Golf Club Witbos,99,10,1,52 Degree Wedge,52,51.12626230773882,4.848700985312462,51.12693051282051,4.84975794871795,104.72,Hit,tee,green,108.7
2026-06-14,N/A - Golf Club Witbos,99,10,2,Putter,P,51.12693051282051,4.84975794871795,51.12689636363635,4.849899090909091,10.55,Hit,green,green,9.45
2026-06-14,N/A - Golf Club Witbos,99,10,3,Putter,P,51.12689636363635,4.849899090909091,51.12689833333334,4.8498833333333335,1.12,Hit,green,green,1.12
2026-06-14,N/A - Golf Club Witbos,99,11,1,8 Iron,8i,51.12922222222222,4.849486666666667,51.13031166666667,4.84896,126.619995,Hit,tee,rough,370.44
2026-06-14,N/A - Golf Club Witbos,99,11,2,Sand Wedge,Sw,51.13031166666667,4.84896,51.13085611111111,4.847899444444445,95.64,Hit,rough,fairway,283.97998
2026-06-14,N/A - Golf Club Witbos,99,11,3,8 Iron,8i,51.13085611111111,4.847899444444445,51.131146111111114,4.845893333333334,143.69,Hit,fairway,fairway,198.43
2026-06-14,N/A - Golf Club Witbos,99,11,4,60 Degree Wedge,60,51.131146111111114,4.845893333333334,51.130946111111115,4.845011666666667,65.43,Hit,fairway,rough,57.3999977
2026-06-14,N/A - Golf Club Witbos,99,11,5,60 Degree Wedge,60,51.130946111111115,4.845011666666667,51.13105,4.845135,14.4,Hit,rough,green,15.24
2026-06-14,N/A - Golf Club Witbos,99,11,6,Putter,P,51.13105,4.845135,51.131063310657595,4.845106714852608,2.46,Hit,green,green,4.94
2026-06-14,N/A - Golf Club Witbos,99,11,7,Putter,P,51.131063310657595,4.845106714852608,51.131076666666665,4.845078333333333,2.47,Hit,green,green,2.47
2026-06-14,N/A - Golf Club Witbos,99,12,1,8 Iron,8i,51.129681633943655,4.846242013977483,51.129043994885805,4.8460425809025764,72.27,Hit,tee,rough,216.5
2026-06-14,N/A - Golf Club Witbos,99,12,2,Sand Wedge,Sw,51.129043994885805,4.8460425809025764,51.128320555555554,4.846048333333333,80.46,Hit,rough,fairway,145.14
2026-06-14,N/A - Golf Club Witbos,99,12,3,60 Degree Wedge,60,51.128320555555554,4.846048333333333,51.12779666666666,4.8452166666666665,82.25,Hit,fairway,fairway,77.2999954
2026-06-14,N/A - Golf Club Witbos,99,12,4,60 Degree Wedge,60,51.12779666666666,4.8452166666666665,51.127842424242424,4.845239696969697,5.33,Hit,fairway,green,5.13
2026-06-14,N/A - Golf Club Witbos,99,12,5,Putter,P,51.127842424242424,4.845239696969697,51.12783118714989,4.845253333333334,1.56999993,Hit,green,green,1.14
2026-06-14,N/A - Golf Club Witbos,99,12,6,Putter,P,51.12783118714989,4.845253333333334,51.12783666666667,4.845253333333334,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,13,1,7 Iron,7i,51.12717258174743,4.844595529139042,51.128060000000005,4.846245,151.65,Hit,tee,fairway,386.449982
2026-06-14,N/A - Golf Club Witbos,99,13,2,7 Iron,7i,51.128060000000005,4.846245,51.12891666666667,4.8480039999999995,155.41,Hit,fairway,fairway,235.15
2026-06-14,N/A - Golf Club Witbos,99,13,3,60 Degree Wedge,60,51.12891666666667,4.8480039999999995,51.12915025117105,4.848803244531155,61.5399971,Hit,fairway,green,80.08
2026-06-14,N/A - Golf Club Witbos,99,13,4,Putter,P,51.12915025117105,4.848803244531155,51.129253253040766,4.848966877777042,16.17,Hit,green,green,20.06
2026-06-14,N/A - Golf Club Witbos,99,13,5,Putter,P,51.129253253040766,4.848966877777042,51.12929,4.848985,4.27,Hit,green,green,4.27
2026-06-14,N/A - Golf Club Witbos,99,14,1,7 Iron,7i,51.12953166666667,4.851184444444445,51.12911666666667,4.850508888888889,65.9799957,Hit,rough,rough,472.43
2026-06-14,N/A - Golf Club Witbos,99,14,2,7 Iron,7i,51.12911666666667,4.850508888888889,51.12858444444444,4.848272777777777,166.93,Hit,rough,fairway,407.789978
2026-06-14,N/A - Golf Club Witbos,99,14,3,7 Iron,7i,51.12858444444444,4.848272777777777,51.12787277777778,4.8464616666666664,149.15,Hit,fairway,bunker,246.08
2026-06-14,N/A - Golf Club Witbos,99,14,4,Sand Wedge,Sw,51.12787277777778,4.8464616666666664,51.12749388888889,4.8458483333333335,60.07,Hit,bunker,fairway,99.9399948
2026-06-14,N/A - Golf Club Witbos,99,14,5,60 Degree Wedge,60,51.12749388888889,4.8458483333333335,51.12719055555556,4.845524999999999,40.59,Hit,fairway,green,40.61
2026-06-14,N/A - Golf Club Witbos,99,14,6,Putter,P,51.12719055555556,4.845524999999999,51.12717618714927,4.8455466666666664,2.2,Hit,green,green,1.8
2026-06-14,N/A - Golf Club Witbos,99,14,7,Putter,P,51.12717618714927,4.8455466666666664,51.127181666666665,4.8455466666666664,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,15,1,6 Iron,6i,51.12696665869065,4.845650816278795,51.127564166666666,4.847341666666667,135.45,Hit,tee,bunker,294.889984
2026-06-14,N/A - Golf Club Witbos,99,15,2,8 Iron,8i,51.127564166666666,4.847341666666667,51.12765777777778,4.847480555555556,14.2199993,Hit,bunker,rough,159.62999
2026-06-14,N/A - Golf Club Witbos,99,15,3,9 Iron,9i,51.12765777777778,4.847480555555556,51.12854450000001,4.8491843333333335,154.5,Hit,rough,rough,145.84
2026-06-14,N/A - Golf Club Witbos,99,15,4,60 Degree Wedge,60,51.12854450000001,4.8491843333333335,51.1283358974359,4.849270897435898,23.97,Hit,rough,green,21.3599987
2026-06-14,N/A - Golf Club Witbos,99,15,5,Putter,P,51.1283358974359,4.849270897435898,51.12835118715038,4.849248333333334,2.31,Hit,green,green,2.79
2026-06-14,N/A - Golf Club Witbos,99,15,6,Putter,P,51.12835118715038,4.849248333333334,51.12835666666667,4.849248333333334,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,16,1,Driver,D,51.1281325,4.850021666666667,51.12787083333333,4.8494649999999995,48.5399971,Hit,tee,rough,301.169983
2026-06-14,N/A - Golf Club Witbos,99,16,2,8 Iron,8i,51.12787083333333,4.8494649999999995,51.12788946776659,4.849268272519112,13.88,Hit,rough,rough,253.31
2026-06-14,N/A - Golf Club Witbos,99,16,3,7 Iron,7i,51.12788946776659,4.849268272519112,51.12715458333333,4.8472225,164.54,Hit,rough,fairway,242.049988
2026-06-14,N/A - Golf Club Witbos,99,16,4,52 Degree Wedge,52,51.12715458333333,4.8472225,51.126765,4.846195,83.79,Hit,fairway,green,77.7
2026-06-14,N/A - Golf Club Witbos,99,16,5,Putter,P,51.126765,4.846195,51.126847044295815,4.846227600275559,9.4,Hit,green,fairway,10.7
2026-06-14,N/A - Golf Club Witbos,99,16,6,Putter,P,51.126847044295815,4.846227600275559,51.12686056203396,4.846212682116569,1.81999993,Hit,green,green,1.81999993
2026-06-14,N/A - Golf Club Witbos,99,17,1,9 Iron,9i,51.12734595256996,4.843682976252186,51.12772197792881,4.843771420419216,0.0,Hit,tee,0,136.73999
2026-06-14,N/A - Golf Club Witbos,99,17,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-06-14,N/A - Golf Club Witbos,99,17,3,9 Iron,9i,51.12734595256996,4.843682976252186,51.12826833333333,4.842466666666667,133.16,Hit,tee,rough,136.73999
2026-06-14,N/A - Golf Club Witbos,99,17,4,60 Degree Wedge,60,51.12826833333333,4.842466666666667,51.12833666666666,4.842554444444445,9.76,Hit,rough,green,14.28
2026-06-14,N/A - Golf Club Witbos,99,17,5,Putter,P,51.12833666666666,4.842554444444445,51.12836285381705,4.842595,4.06,Hit,green,green,4.50999975
2026-06-14,N/A - Golf Club Witbos,99,17,6,Putter,P,51.12836285381705,4.842595,51.128368333333334,4.842595,0.599999964,Hit,green,green,0.599999964
2026-06-14,N/A - Golf Club Witbos,99,18,1,52 Degree Wedge,52,51.12865857142856,4.841047142857143,51.12929555555556,4.840143888888889,94.84,Hit,rough,fairway,106.619995
2026-06-14,N/A - Golf Club Witbos,99,18,2,52 Degree Wedge,52,51.12929555555556,4.840143888888889,51.129345,4.840098333333334,6.35,Hit,fairway,green,11.8
2026-06-14,N/A - Golf Club Witbos,99,18,3,Putter,P,51.129345,4.840098333333334,51.12935984764543,4.840053790397045,3.52,Hit,green,green,5.92
2026-06-14,N/A - Golf Club Witbos,99,18,4,Putter,P,51.12935984764543,4.840053790397045,51.12937,4.840023333333333,2.39999986,Hit,green,green,2.39999986
2026-06-13,N/A - Golf Club Witbos,62,1,1,9 Iron,9i,51.12997305555555,4.840472777777777,51.13120555555556,4.841078888888888,143.459991,Hit,rough,fairway,187.75
2026-06-13,N/A - Golf Club Witbos,62,1,2,60 Degree Wedge,60,51.13120555555556,4.841078888888888,51.131471999999995,4.841272,32.55,Hit,fairway,green,44.51
2026-06-13,N/A - Golf Club Witbos,62,1,3,Putter,P,51.131471999999995,4.841272,51.13155166666667,4.841313333333334,9.309999,Hit,green,green,11.96
2026-06-13,N/A - Golf Club Witbos,62,1,4,Putter,P,51.13155166666667,4.841313333333334,51.131571666666666,4.841336666666667,2.75,Hit,green,green,2.75
2026-06-13,N/A - Golf Club Witbos,62,2,1,Pitching Wedge,Pw,51.130458201467505,4.842359682895934,51.13102119047619,4.843828333333334,120.119995,Hit,tee,fairway,107.64
2026-06-13,N/A - Golf Club Witbos,62,2,2,60 Degree Wedge,60,51.13102119047619,4.843828333333334,51.13104238095239,4.843674999999999,10.95,Hit,fairway,green,15.12
2026-06-13,N/A - Golf Club Witbos,62,2,3,Putter,P,51.13104238095239,4.843674999999999,51.13101785381955,4.843611666666667,5.19,Hit,green,green,4.9
2026-06-13,N/A - Golf Club Witbos,62,2,4,Putter,P,51.13101785381955,4.843611666666667,51.13102333333333,4.843611666666667,0.599999964,Hit,green,green,0.599999964
2026-06-13,N/A - Golf Club Witbos,62,3,1,Pitching Wedge,Pw,51.130382604166655,4.845376249999999,51.12979541666667,4.847340833333333,151.87999,Hit,tee,rough,139.29
2026-06-13,N/A - Golf Club Witbos,62,3,2,60 Degree Wedge,60,51.12979541666667,4.847340833333333,51.129805,4.8472583333333334,5.85,Hit,rough,green,12.69
2026-06-13,N/A - Golf Club Witbos,62,3,3,Putter,P,51.129805,4.8472583333333334,51.129825,4.847175,6.22,Hit,green,green,6.94
2026-06-13,N/A - Golf Club Witbos,62,3,4,Putter,P,51.129825,4.847175,51.12983166666667,4.847168333333333,0.87,Hit,green,green,0.87
2026-06-13,N/A - Golf Club Witbos,62,4,1,7 Iron,7i,51.129279583333336,4.849478333333333,51.13053416666666,4.8485725,153.19,Hit,tee,fairway,364.43
2026-06-13,N/A - Golf Club Witbos,62,4,2,Sand Wedge,Sw,51.13053416666666,4.8485725,51.1308475,4.847603333333334,76.09,Hit,fairway,fairway,250.09
2026-06-13,N/A - Golf Club Witbos,62,4,3,9 Iron,9i,51.1308475,4.847603333333334,51.131311000000004,4.845910000000001,128.94,Hit,fairway,fairway,177.209991
2026-06-13,N/A - Golf Club Witbos,62,4,4,52 Degree Wedge,52,51.131311000000004,4.845910000000001,51.13111333333333,4.845306666666667,47.5,Hit,fairway,tee,64.4799957
2026-06-13,N/A - Golf Club Witbos,62,4,5,Putter,P,51.13111333333333,4.845306666666667,51.13108,4.845138333333333,12.32,Hit,tee,green,17.0
2026-06-13,N/A - Golf Club Witbos,62,4,6,Putter,P,51.13108,4.845138333333333,51.13105,4.845085,4.99,Hit,green,green,4.99
2026-06-13,N/A - Golf Club Witbos,62,5,1,8 Iron,8i,51.129661917038696,4.846236529585266,51.128729722222225,4.845805555555555,107.96,Hit,tee,rough,210.519989
2026-06-13,N/A - Golf Club Witbos,62,5,2,Pitching Wedge,Pw,51.128729722222225,4.845805555555555,51.12846555555556,4.845948888888889,31.0299988,Hit,rough,rough,102.649994
2026-06-13,N/A - Golf Club Witbos,62,5,3,52 Degree Wedge,52,51.12846555555556,4.845948888888889,51.128458333333334,4.84595,0.799999952,Hit,rough,unknown,80.65
2026-06-13,N/A - Golf Club Witbos,62,5,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-06-13,N/A - Golf Club Witbos,62,5,5,60 Degree Wedge,60,51.128375,4.846033333333334,51.127889999999994,4.845340833333333,72.43,Hit,fairway,green,76.2
2026-06-13,N/A - Golf Club Witbos,62,5,6,Putter,P,51.127889999999994,4.845340833333333,51.12787741976351,4.845329301449888,1.61,Hit,green,green,3.84
2026-06-13,N/A - Golf Club Witbos,62,5,7,Putter,P,51.12787741976351,4.845329301449888,51.12786,4.845313333333333,2.23,Hit,green,green,2.23
2026-06-13,N/A - Golf Club Witbos,62,6,1,7 Wood,7w,51.12717405466818,4.844585470855236,51.12755666666666,4.845302222222222,65.68,Hit,tee,rough,386.93
2026-06-13,N/A - Golf Club Witbos,62,6,2,7 Iron,7i,51.12755666666666,4.845302222222222,51.128505,4.847089166666667,163.349991,Hit,rough,fairway,321.33
2026-06-13,N/A - Golf Club Witbos,62,6,3,8 Iron,8i,51.128505,4.847089166666667,51.12913266666667,4.849070666666667,154.93,Hit,fairway,fairway,158.44
2026-06-13,N/A - Golf Club Witbos,62,6,4,60 Degree Wedge,60,51.12913266666667,4.849070666666667,51.12927073294631,4.848979698105343,16.6099987,Hit,fairway,green,20.06
2026-06-13,N/A - Golf Club Witbos,62,6,5,Putter,P,51.12927073294631,4.848979698105343,51.129296364542036,4.848970809216454,2.90999985,Hit,green,green,3.51
2026-06-13,N/A - Golf Club Witbos,62,6,6,Putter,P,51.129296364542036,4.848970809216454,51.12930184405742,4.848970809216454,0.599999964,Hit,green,green,0.599999964
2026-06-13,N/A - Golf Club Witbos,62,7,1,Driver,D,51.12948879679415,4.851257801055908,51.128609999999995,4.848566666666667,211.75,Hit,tee,fairway,474.21
2026-06-13,N/A - Golf Club Witbos,62,7,2,7 Iron,7i,51.128609999999995,4.848566666666667,51.127782222222216,4.846781666666666,154.92,Hit,fairway,fairway,264.11
2026-06-13,N/A - Golf Club Witbos,62,7,3,52 Degree Wedge,52,51.127782222222216,4.846781666666666,51.127055,4.845768333333333,107.45,Hit,fairway,rough,109.21
2026-06-13,N/A - Golf Club Witbos,62,7,4,60 Degree Wedge,60,51.127055,4.845768333333333,51.12717333333333,4.845593333333333,17.9499989,Hit,rough,green,20.38
2026-06-13,N/A - Golf Club Witbos,62,7,5,Putter,P,51.12717333333333,4.845593333333333,51.127176666666664,4.84555,3.04,Hit,green,green,3.04
2026-06-13,N/A - Golf Club Witbos,62,8,1,Driver,D,51.12701722222223,4.845657500000001,51.127118925316616,4.845779724419117,0.0,Hit,rough,0,292.38
2026-06-13,N/A - Golf Club Witbos,62,8,0,Unknown,,,,,,0.0,Penalty,,,0.0
2026-06-13,N/A - Golf Club Witbos,62,8,3,Driver,D,51.12701722222223,4.845657500000001,51.127716666666664,4.847096666666666,127.06,Hit,rough,fairway,292.38
2026-06-13,N/A - Golf Club Witbos,62,8,4,8 Iron,8i,51.127716666666664,4.847096666666666,51.12830208333334,4.8484758333333335,116.219994,Hit,fairway,rough,167.05
2026-06-13,N/A - Golf Club Witbos,62,8,5,52 Degree Wedge,52,51.12830208333334,4.8484758333333335,51.128344999999996,4.848905,30.33,Hit,rough,fairway,55.18
2026-06-13,N/A - Golf Club Witbos,62,8,6,60 Degree Wedge,60,51.128344999999996,4.848905,51.12836416666667,4.849258333333333,24.75,Hit,fairway,green,24.93
2026-06-13,N/A - Golf Club Witbos,62,8,7,Putter,P,51.12836416666667,4.849258333333333,51.12835666666667,4.849261666666667,0.859999955,Hit,green,green,0.859999955
2026-06-13,N/A - Golf Club Witbos,62,9,1,8 Iron,8i,51.12756271769137,4.848710068783787,51.12626104521039,4.848003275692463,152.95,Hit,tee,bunker,152.4
2026-06-13,N/A - Golf Club Witbos,62,9,2,60 Degree Wedge,60,51.12626104521039,4.848003275692463,51.1262631494244,4.8480404913425446,2.6,Hit,bunker,bunker,21.4
2026-06-13,N/A - Golf Club Witbos,62,9,3,60 Degree Wedge,60,51.1262631494244,4.8480404913425446,51.12624673655254,4.848093464970589,4.12,Hit,bunker,fairway,18.9499989
2026-06-13,N/A - Golf Club Witbos,62,9,4,60 Degree Wedge,60,51.12624673655254,4.848093464970589,51.12620944444444,4.848323888888889,16.6099987,Hit,fairway,green,14.91
2026-06-13,N/A - Golf Club Witbos,62,9,5,Putter,P,51.12620944444444,4.848323888888889,51.12621118714836,4.848301666666667,1.56,Hit,green,green,1.74
2026-06-13,N/A - Golf Club Witbos,62,9,6,Putter,P,51.12621118714836,4.848301666666667,51.126216666666664,4.848301666666667,0.599999964,Hit,green,green,0.599999964
2026-06-13,N/A - Golf Club Witbos,62,10,1,52 Degree Wedge,52,51.12629917357896,4.848939701914787,51.1268138888889,4.849844444444445,85.24,Hit,tee,green,91.95
2026-06-13,N/A - Golf Club Witbos,62,10,2,Putter,P,51.1268138888889,4.849844444444445,51.12687209584165,4.849914257422495,8.099999,Hit,green,green,7.17
2026-06-13,N/A - Golf Club Witbos,62,10,3,Putter,P,51.12687209584165,4.849914257422495,51.126871666666666,4.84989,1.68999994,Hit,green,green,1.68999994
2026-06-13,N/A - Golf Club Witbos,62,16,1,Driver,D,51.12817057999844,4.849982410669327,51.12792333333333,4.847714166666666,160.7,Hit,tee,rough,295.4
2026-06-13,N/A - Golf Club Witbos,62,16,2,9 Iron,9i,51.12792333333333,4.847714166666666,51.127069687595835,4.846160262823105,144.15,Hit,rough,rough,153.23
2026-06-13,N/A - Golf Club Witbos,62,16,3,60 Degree Wedge,60,51.127069687595835,4.846160262823105,51.12703644158377,4.846150875091553,3.75,Hit,rough,bunker,23.21
2026-06-13,N/A - Golf Club Witbos,62,16,4,60 Degree Wedge,60,51.12703644158377,4.846150875091553,51.126983333333335,4.846213333333333,7.33999968,Hit,bunker,green,20.14
2026-06-13,N/A - Golf Club Witbos,62,16,5,Putter,P,51.126983333333335,4.846213333333333,51.126886666666664,4.846273333333333,11.53,Hit,green,green,12.92
2026-06-13,N/A - Golf Club Witbos,62,16,6,Putter,P,51.126886666666664,4.846273333333333,51.12687666666667,4.846286666666667,1.44999993,Hit,green,green,1.44999993
2026-06-13,N/A - Golf Club Witbos,62,17,1,9 Iron,9i,51.12734595256996,4.843682976252186,51.128547499999996,4.842623333333334,152.73999,Hit,tee,rough,139.0
2026-06-13,N/A - Golf Club Witbos,62,17,2,60 Degree Wedge,60,51.128547499999996,4.842623333333334,51.128340238095234,4.842592142857143,23.15,Hit,rough,green,17.68
2026-06-13,N/A - Golf Club Witbos,62,17,3,Putter,P,51.128340238095234,4.842592142857143,51.12838452048374,4.8425883333333335,4.93,Hit,green,green,5.54
2026-06-13,N/A - Golf Club Witbos,62,17,4,Putter,P,51.12838452048374,4.8425883333333335,51.12839,4.8425883333333335,0.599999964,Hit,green,green,0.599999964
2026-06-07,N/A - Golf Club Witbos,78,1,1,Pitching Wedge,Pw,51.130035,4.8404283333333336,51.131213333333335,4.840874333333334,134.7,Hit,rough,fairway,177.25
2026-06-07,N/A - Golf Club Witbos,78,1,2,60 Degree Wedge,60,51.131213333333335,4.840874333333334,51.13143482638889,4.841317604166667,39.54,Hit,fairway,green,46.0599976
2026-06-07,N/A - Golf Club Witbos,78,1,3,Putter,P,51.13143482638889,4.841317604166667,51.13153333333333,4.841293333333334,11.08,Hit,green,green,11.08
